category_name,category_ref,service_name,service_ref,aws_0_name,aws_0_ref,aws_0_icon,azure_0_name,azure_0_ref,azure_0_icon,google_0_name,google_0_ref,google_0_icon,ibm_0_name,ibm_0_ref,ibm_0_icon,oracle_0_name,oracle_0_ref,oracle_0_icon,alibaba_0_name,alibaba_0_ref,alibaba_0_icon,alibaba_1_name,alibaba_1_ref,alibaba_1_icon,ibm_1_name,ibm_1_ref,ibm_1_icon,ibm_2_name,ibm_2_ref,ibm_2_icon,aws_1_name,aws_1_ref,aws_1_icon,azure_1_name,azure_1_ref,azure_1_icon,azure_2_name,azure_2_ref,azure_2_icon,oracle_1_name,oracle_1_ref,oracle_1_icon,google_1_name,google_1_ref,google_1_icon,azure_3_name,azure_3_ref,azure_3_icon,azure_4_name,azure_4_ref,azure_4_icon,ibm_3_name,ibm_3_ref,ibm_3_icon,ibm_4_name,ibm_4_ref,ibm_4_icon,alibaba_2_name,alibaba_2_ref,alibaba_2_icon,alibaba_3_name,alibaba_3_ref,alibaba_3_icon,aws_2_name,aws_2_ref,aws_2_icon,aws_3_name,aws_3_ref,aws_3_icon,aws_4_name,aws_4_ref,aws_4_icon,aws_5_name,aws_5_ref,aws_5_icon,aws_6_name,aws_6_ref,aws_6_icon,google_2_name,google_2_ref,google_2_icon,google_3_name,google_3_ref,google_3_icon,oracle_2_name,oracle_2_ref,oracle_2_icon,oracle_3_name,oracle_3_ref,oracle_3_icon,google_4_name,google_4_ref,google_4_icon,google_5_name,google_5_ref,google_5_icon,ibm_5_name,ibm_5_ref,ibm_5_icon,ibm_6_name,ibm_6_ref,ibm_6_icon,aws_name,aws_ref,aws_icon,azure_name,azure_ref,azure_icon,google_name,google_ref,google_icon,ibm_name,ibm_ref,ibm_icon,alibaba_name,alibaba_ref,alibaba_icon,oracle_name,oracle_ref,oracle_icon
Application Services,,Media Transcoders,,Amazon Elastic Transcoder,,Application-Services_AmazonElasticTranscoder.png,Azure Media Services,https://azure.microsoft.com/en-us/services/media-services,Azure Media Services.png,,,none.png,Digital Transcoding,,ibmcloud.png,,,none.png,ApsaraVideo Live,https://www.alibabacloud.com/product/apsaravideo-for-live,video.png,,,,,,,,,,AWS Elemental MediaConvert,https://aws.amazon.com/mediaconvert/,Application-Services_AmazonElasticTranscoder.png,Live On Demand Streaming,,Azure Media Services.png,Azure Media Player,,Azure Media Services.png,,,,,,,Content Protection,,Azure Media Services.png,Media Analytics,,Azure Media Services.png,,,,,,,,,,,,,AWS Elemental MediaLive,https://aws.amazon.com/medialive/,Application-Services_AmazonElasticTranscoder.png,AWS Elemental MediaPackage,https://aws.amazon.com/mediapackage/,Application-Services_AmazonElasticTranscoder.png,AWS Elemental MediaStore,https://aws.amazon.com/mediastore/,Application-Services_AmazonElasticTranscoder.png,AWS Elemental MediaTailor,https://aws.amazon.com/MediaTailor/,Application-Services_AmazonElasticTranscoder.png,Amazon Kinesis Video Streams,https://aws.amazon.com/kinesis/video-streams/,Application-Services_AmazonElasticTranscoder.png,,,,,,,,,,,,,,,,,,,,,,,,,Amazon Elastic Transcoder<br/>AWS Elemental MediaConvert<br/>AWS Elemental MediaLive<br/>AWS Elemental MediaPackage<br/>AWS Elemental MediaStore<br/>AWS Elemental MediaTailor<br/>Amazon Kinesis Video Streams,<br/>https://aws.amazon.com/mediaconvert/<br/>https://aws.amazon.com/medialive/<br/>https://aws.amazon.com/mediapackage/<br/>https://aws.amazon.com/mediastore/<br/>https://aws.amazon.com/MediaTailor/<br/>https://aws.amazon.com/kinesis/video-streams/,Application-Services_AmazonElasticTranscoder.png<br/>Application-Services_AmazonElasticTranscoder.png<br/>Application-Services_AmazonElasticTranscoder.png<br/>Application-Services_AmazonElasticTranscoder.png<br/>Application-Services_AmazonElasticTranscoder.png<br/>Application-Services_AmazonElasticTranscoder.png<br/>Application-Services_AmazonElasticTranscoder.png,Azure Media Services<br/>Live On Demand Streaming<br/>Azure Media Player<br/>Content Protection<br/>Media Analytics,https://azure.microsoft.com/en-us/services/media-services,Azure Media Services.png<br/>Azure Media Services.png<br/>Azure Media Services.png<br/>Azure Media Services.png<br/>Azure Media Services.png,,,none.png,Digital Transcoding,,ibmcloud.png,ApsaraVideo Live,https://www.alibabacloud.com/product/apsaravideo-for-live,video.png,,,none.png
Application Services,,Queuing Services,,Amazon SQS,,Application-Services_AmazonSQS.png,Service Bus queues,,Azure Service Bus Queues.png,Cloud Pub/Sub,,Cloud-PubSub.png,Event Steams,https://cloud.ibm.com/docs/services/EventStreams/index.html#getting_started,ibmcloud.png,Integration,https://cloud.oracle.com/integration,integration.png,Message Queue,https://www.alibabacloud.com/product/mq?spm=a3c0i.11270126.209577.68.6c8668dctRiorX,API.png,,,,,,,,,,Amazon MQ,https://aws.amazon.com/about-aws/whats-new/2017/11/introducing-amazon-mq/,aws.png,Queue Storage,,Azure Service Bus Queues.png,Service Bus topics,,Azure Service Bus Topics.png,Messaging,https://cloud.oracle.com/messaging,messaging.png,,,,Service Bus relay,,Azure Service Bus Relay.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon SQS<br/>Amazon MQ,<br/>https://aws.amazon.com/about-aws/whats-new/2017/11/introducing-amazon-mq/,Application-Services_AmazonSQS.png<br/>aws.png,Service Bus queues<br/>Queue Storage<br/>Service Bus topics<br/>Service Bus relay,,Azure Service Bus Queues.png<br/>Azure Service Bus Queues.png<br/>Azure Service Bus Topics.png<br/>Azure Service Bus Relay.png,Cloud Pub/Sub,,Cloud-PubSub.png,Event Steams,https://cloud.ibm.com/docs/services/EventStreams/index.html#getting_started,ibmcloud.png,Message Queue,https://www.alibabacloud.com/product/mq?spm=a3c0i.11270126.209577.68.6c8668dctRiorX,API.png,Integration<br/>Messaging,https://cloud.oracle.com/integration<br/>https://cloud.oracle.com/messaging,integration.png<br/>messaging.png
Application Services,,Mobile Analytics,,Amazon Pinpoint,,aws.png,Mobile Engagement,,Azure Mobile Engagement.png,,,none.png,Mobile Foundation,https://cloud.ibm.com/docs/services/mobilefoundation,ibmcloud.png,,,none.png,,,none.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon Pinpoint,,aws.png,Mobile Engagement,,Azure Mobile Engagement.png,,,none.png,Mobile Foundation,https://cloud.ibm.com/docs/services/mobilefoundation,ibmcloud.png,,,none.png,,,none.png
Application Services,,Email Services,,Amazon SES,,Application-Services_AmazonSES_email.png,,,none.png,,,none.png,Sendgrid,https://cloud.ibm.com/docs/infrastructure/email-delivery?topic=email-delivery-getting-started,ibmcloud.png,Email Delivery,https://www.oracle.com/cloud/networking/email-delivery.html,developer.png,Direct Mail,https://www.alibabacloud.com/product/directmail,directmail.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon SES,,Application-Services_AmazonSES_email.png,,,none.png,,,none.png,Sendgrid,https://cloud.ibm.com/docs/infrastructure/email-delivery?topic=email-delivery-getting-started,ibmcloud.png,Direct Mail,https://www.alibabacloud.com/product/directmail,directmail.png,Email Delivery,https://www.oracle.com/cloud/networking/email-delivery.html,developer.png
Application Services,,Notification Services,,Amazon SNS,,Mobile-Services_AmazonSNS.png,Azure Notification Services,,Azure Notification Hubs.png,Firebase Cloud Messaging,https://firebase.google.com/docs/cloud-messaging/,Google-Cloud-Platform.png,Push Notifications,https://cloud.ibm.com/docs/services/mobilepush?topic=mobile-pushnotification-getting-started,ibmcloud.png,,,none.png,Short Message Service (SMS),https://www.alibabacloud.com/product/short-message-service,alibaba.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon SNS,,Mobile-Services_AmazonSNS.png,Azure Notification Services,,Azure Notification Hubs.png,Firebase Cloud Messaging,https://firebase.google.com/docs/cloud-messaging/,Google-Cloud-Platform.png,Push Notifications,https://cloud.ibm.com/docs/services/mobilepush?topic=mobile-pushnotification-getting-started,ibmcloud.png,Short Message Service (SMS),https://www.alibabacloud.com/product/short-message-service,alibaba.png,,,none.png
Application Services,,Blockchain Services,,Amazon Managed Blockchain,https://aws.amazon.com/managed-blockchain/,none.png,Blockchain,https://azure.microsoft.com/en-us/solutions/blockchain/,Azure subscription.png,,,none.png,Blockchain Platform,https://cloud.ibm.com/docs/services/blockchain?topic=blockchain-ibp-console-overview#ibp-console-overview,ibmcloud.png,Blockchain (Coming Soon),https://cloud.oracle.com/en_US/blockchain,oracle.png,Blockchain as a Service,https://www.alibabacloud.com/products/baas,alibaba.png,,,,,,,,,,Amazon Quantum Ledger Database (QLDB),https://aws.amazon.com/qldb/,none.png,Blockchain Workbench,https://azure.microsoft.com/en-us/features/blockchain-workbench/,Azure subscription.png,Azure Blockchain Tokens,https://azure.microsoft.com/en-in/services/blockchain-tokens/,none.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon Managed Blockchain<br/>Amazon Quantum Ledger Database (QLDB),https://aws.amazon.com/managed-blockchain/<br/>https://aws.amazon.com/qldb/,none.png<br/>none.png,Blockchain<br/>Blockchain Workbench<br/>Azure Blockchain Tokens,https://azure.microsoft.com/en-us/solutions/blockchain/<br/>https://azure.microsoft.com/en-us/features/blockchain-workbench/<br/>https://azure.microsoft.com/en-in/services/blockchain-tokens/,Azure subscription.png<br/>Azure subscription.png<br/>none.png,,,none.png,Blockchain Platform,https://cloud.ibm.com/docs/services/blockchain?topic=blockchain-ibp-console-overview#ibp-console-overview,ibmcloud.png,Blockchain as a Service,https://www.alibabacloud.com/products/baas,alibaba.png,Blockchain (Coming Soon),https://cloud.oracle.com/en_US/blockchain,oracle.png
Application Services,,Chatbot,,Lex Chatbots,,aws.png,Azure Bot Service,https://azure.microsoft.com/en-us/services/bot-service/,Azure subscription.png,Dialogflow,https://dialogflow.com/,none.png,Watson Assistant,https://cloud.ibm.com/docs/services/assistant?topic=assistant-getting-started,ibmcloud.png,Oracle Chatbots,https://cloud.oracle.com/en_US/blockchain,oracle.png,Intelligent Service Robot,https://www.alibabacloud.com/product/bot,alibaba.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lex Chatbots,,aws.png,Azure Bot Service,https://azure.microsoft.com/en-us/services/bot-service/,Azure subscription.png,Dialogflow,https://dialogflow.com/,none.png,Watson Assistant,https://cloud.ibm.com/docs/services/assistant?topic=assistant-getting-started,ibmcloud.png,Intelligent Service Robot,https://www.alibabacloud.com/product/bot,alibaba.png,Oracle Chatbots,https://cloud.oracle.com/en_US/blockchain,oracle.png
Business Productivity,,Office Document Solutions,,Amazon WorkDocs,,Enterprise-Applications_AmazonWorkDocs.png,Microsoft Office 365,,Office 365.png,G Suite,,GSuite.png,,,none.png,,,none.png,,,none.png,,,,,,,,,,Amazon WorkMail,,Enterprise-Applications_AmazonWorkMail.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon WorkSpaces,,Enterprise-Applications_AmazonWorkSpaces.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon WorkDocs<br/>Amazon WorkMail<br/>Amazon WorkSpaces,,Enterprise-Applications_AmazonWorkDocs.png<br/>Enterprise-Applications_AmazonWorkMail.png<br/>Enterprise-Applications_AmazonWorkSpaces.png,Microsoft Office 365,,Office 365.png,G Suite,,GSuite.png,,,none.png,,,none.png,,,none.png
Business Productivity,,Desktop Application Streaming,,Amazon AppStream 2.0,,Application-Services_AmazonAppStream.png,,,none.png,,,none.png,,,none.png,,,none.png,,,none.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon AppStream 2.0,,Application-Services_AmazonAppStream.png,,,none.png,,,none.png,,,none.png,,,none.png,,,none.png
Software MarketPlace,,Cloud Marketplace,,AWS Marketplace,,aws.png,Azure MarketPlace,https://azuremarketplace.microsoft.com/en-us/marketplace/apps,Azure Store_Marketplace.png,Cloud Launcher,https://cloud.google.com/launcher/,Google-Cloud-Platform.png,IBM Marketplace,https://www.ibm.com/bn-en/marketplace/cloud-platform,ibmcloud.png,Oracle Cloud Market Place,https://cloudmarketplace.oracle.com/marketplace/bmcs,oracle.png,Alibaba Cloud Marketplace,https://www.alibabacloud.com/marketplace,alibaba.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Marketplace,,aws.png,Azure MarketPlace,https://azuremarketplace.microsoft.com/en-us/marketplace/apps,Azure Store_Marketplace.png,Cloud Launcher,https://cloud.google.com/launcher/,Google-Cloud-Platform.png,IBM Marketplace,https://www.ibm.com/bn-en/marketplace/cloud-platform,ibmcloud.png,Alibaba Cloud Marketplace,https://www.alibabacloud.com/marketplace,alibaba.png,Oracle Cloud Market Place,https://cloudmarketplace.oracle.com/marketplace/bmcs,oracle.png
Internet of Things,,IoT Platform,,AWS IoT Platform,,Internet-Of-Things_AWSIoT.png,Azure IoT Platform,https://azure.microsoft.com/en-us/overview/iot/,Azure IoT Hub.png,Cloud IoT Core (Beta),https://cloud.google.com/iot-core/,Google-Cloud-Platform.png,Internet of Things Platform,https://cloud.ibm.com/docs/services/IoT/getting-started.html,ibmcloud.png,Internet of Things Cloud Service,https://cloud.oracle.com/en_US/iot,InternetOfThings.png,IoT Platform,https://www.alibabacloud.com/product/iot,iot.png,,,,,,,,,,,,,Azure IoT Hub,https://azure.microsoft.com/en-us/services/iot-hub/,Azure IoT Hub.png,,,,,,,Google Cloud IoT,https://cloud.google.com/solutions/iot/,Google-Cloud-Platform.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS IoT Platform,,Internet-Of-Things_AWSIoT.png,Azure IoT Platform<br/>Azure IoT Hub,https://azure.microsoft.com/en-us/overview/iot/<br/>https://azure.microsoft.com/en-us/services/iot-hub/,Azure IoT Hub.png<br/>Azure IoT Hub.png,Cloud IoT Core (Beta)<br/>Google Cloud IoT,https://cloud.google.com/iot-core/<br/>https://cloud.google.com/solutions/iot/,Google-Cloud-Platform.png<br/>Google-Cloud-Platform.png,Internet of Things Platform,https://cloud.ibm.com/docs/services/IoT/getting-started.html,ibmcloud.png,IoT Platform,https://www.alibabacloud.com/product/iot,iot.png,Internet of Things Cloud Service,https://cloud.oracle.com/en_US/iot,InternetOfThings.png
Internet of Things,,IoT Development Solutions,,AWS Greengrass,,aws.png,Azure IoT SDK,,Azure SDK.png,,,none.png,Internet of Things Platform,https://cloud.ibm.com/docs/services/IoT/getting-started.html,ibmcloud.png,,,none.png,,,none.png,,,,,,,,,,,,,Azure IoT Edge,https://azure.microsoft.com/en-us/blog/microsoft-launches-azure-iot-technical-training-developers-can-start-quickly-with-iot/,Azure SDK.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Greengrass,,aws.png,Azure IoT SDK<br/>Azure IoT Edge,<br/>https://azure.microsoft.com/en-us/blog/microsoft-launches-azure-iot-technical-training-developers-can-start-quickly-with-iot/,Azure SDK.png<br/>Azure SDK.png,,,none.png,Internet of Things Platform,https://cloud.ibm.com/docs/services/IoT/getting-started.html,ibmcloud.png,,,none.png,,,none.png
Internet of Things,,IoT Hardware,,AWS IoT Button,,aws.png,Azure Sphere,https://azure.microsoft.com/en-us/services/azure-sphere/,Azure%20IoT%20Hub.png,,,none.png,,,none.png,,,none.png,,,none.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS IoT Button,,aws.png,Azure Sphere,https://azure.microsoft.com/en-us/services/azure-sphere/,Azure%20IoT%20Hub.png,,,none.png,,,none.png,,,none.png,,,none.png
Game Development,,Game Development,,Amazon Lumberyard,,Game-Development_AmazonGameLift.png,Visual Studio,,Visual Studio Team Services.png,,,none.png,Watson Unity SDK,https://developer.ibm.com/open/projects/watson-developer-cloud-unity-sdk/,ibmcloud.png,,,none.png,,,none.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon Lumberyard,,Game-Development_AmazonGameLift.png,Visual Studio,,Visual Studio Team Services.png,,,none.png,Watson Unity SDK,https://developer.ibm.com/open/projects/watson-developer-cloud-unity-sdk/,ibmcloud.png,,,none.png,,,none.png
Robotics Development,,Robotics Development,,AWS RoboMaker,https://aws.amazon.com/robomaker/,none.png,,,none.png,,,none.png,,,none.png,,,none.png,,,none.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS RoboMaker,https://aws.amazon.com/robomaker/,none.png,,,none.png,,,none.png,,,none.png,,,none.png,,,none.png
Development & Testing,,Development & Testing,,AWS Dev/Test,,aws.png,Azure Dev/Test,https://azure.microsoft.com/en-in/services/devtest-lab/,Azure DevTest Labs.png,,,none.png,,,none.png,,,none.png,,,none.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Dev/Test,,aws.png,Azure Dev/Test,https://azure.microsoft.com/en-in/services/devtest-lab/,Azure DevTest Labs.png,,,none.png,,,none.png,,,none.png,,,none.png
